x	rho	u	p	e	rhoEx	uEx	pEx	eEx
0.00025	1	0	1	2.5	1	0	1	2.5
0.00075	1	0	1	2.5	1	0	1	2.5
0.00125	1	0	1	2.5	1	0	1	2.5
0.00175	1	0	1	2.5	1	0	1	2.5
0.00225	1	0	1	2.5	1	0	1	2.5
0.00275	1	0	1	2.5	1	0	1	2.5
0.00325	1	0	1	2.5	1	0	1	2.5
0.00375	1	0	1	2.5	1	0	1	2.5
0.00425	1	0	1	2.5	1	0	1	2.5
0.00475	1	0	1	2.5	1	0	1	2.5
0.00525	1	0	1	2.5	1	0	1	2.5
0.00575	1	0	1	2.5	1	0	1	2.5
0.00625	1	0	1	2.5	1	0	1	2.5
0.00675	1	0	1	2.5	1	0	1	2.5
0.00725	1	0	1	2.5	1	0	1	2.5
0.00775	1	0	1	2.5	1	0	1	2.5
0.00825	1	0	1	2.5	1	0	1	2.5
0.00875	1	0	1	2.5	1	0	1	2.5
0.00925	1	0	1	2.5	1	0	1	2.5
0.00975	1	0	1	2.5	1	0	1	2.5
0.01025	1	0	1	2.5	1	0	1	2.5
0.01075	1	0	1	2.5	1	0	1	2.5
0.01125	1	0	1	2.5	1	0	1	2.5
0.01175	1	0	1	2.5	1	0	1	2.5
0.01225	1	0	1	2.5	1	0	1	2.5
0.01275	1	0	1	2.5	1	0	1	2.5
0.01325	1	0	1	2.5	1	0	1	2.5
0.01375	1	0	1	2.5	1	0	1	2.5
0.01425	1	0	1	2.5	1	0	1	2.5
0.01475	1	0	1	2.5	1	0	1	2.5
0.01525	1	0	1	2.5	1	0	1	2.5
0.01575	1	0	1	2.5	1	0	1	2.5
0.01625	1	0	1	2.5	1	0	1	2.5
0.01675	1	0	1	2.5	1	0	1	2.5
0.01725	1	0	1	2.5	1	0	1	2.5
0.01775	1	0	1	2.5	1	0	1	2.5
0.01825	1	0	1	2.5	1	0	1	2.5
0.01875	1	0	1	2.5	1	0	1	2.5
0.01925	1	0	1	2.5	1	0	1	2.5
0.01975	1	0	1	2.5	1	0	1	2.5
0.02025	1	0	1	2.5	1	0	1	2.5
0.02075	1	0	1	2.5	1	0	1	2.5
0.02125	1	0	1	2.5	1	0	1	2.5
0.02175	1	0	1	2.5	1	0	1	2.5
0.02225	1	0	1	2.5	1	0	1	2.5
0.02275	1	0	1	2.5	1	0	1	2.5
0.02325	1	0	1	2.5	1	0	1	2.5
0.02375	1	0	1	2.5	1	0	1	2.5
0.02425	1	0	1	2.5	1	0	1	2.5
0.02475	1	0	1	2.5	1	0	1	2.5
0.02525	1	0	1	2.5	1	0	1	2.5
0.02575	1	0	1	2.5	1	0	1	2.5
0.02625	1	0	1	2.5	1	0	1	2.5
